id,Title,Content
1491,seder,"Is the annual ceremonial meal during which the Haggadah is recited commemorating the first Passover when the Israelites escaped from Egypt.
"
1493,See,"The term comes from the Latin word <em>sedes</em>, for “seat,” and refers to the location of a bishop’s office and authority.  Literally, where the bishop sits in judgment or officiates.  The see of Rome, also referred to as the Apostolic see, refers to the papacy because according to Roman Catholic tradition, the first pope or bishop of Rome was the apostle Peter. See <em>cathedra</em>.
"
1495,"semper reformanda","Is a Latin term meaning “always being reformed” and was a Protestant motto indicating the need for the church to continual reform itself.
"
1497,"Sermon on the Mount","The most famous teachings of Jesus which include the Beatitudes and a more rigorous application of God’s Laws. (Matthew 5–7)
"
1499,shahadah,"Is the first and most important Pillar of Islam which consists of the declaration that: “There is no god but God, and Muhammad is the messenger of God.”"
1501,shari’ah,"refers to Islamic law that was developed using the Qur’an, the words and actions of Muhammad (<em>the hadith</em>), and the consensus and reasoning of scholars.
"
1503,"Shepherd of Hermas","Is one of the earliest Christian books that have survived.  It was written in Greek in the late 1st or early 2nd century.  Many early Christians read and held this book in high regard. 
"
1505,Shi’ite,"The smaller of the two dominate groups in Islam.  It obtains its name from a term meaning “Partisan,” originally referring to the relatives of Ali who believed that the leadership of the Islamic state should be passed down through the descendants of Muhammad and his relative Ali. Up to 20 percent of Muslims worldwide are Shi’ites.
"
1507,shirk,"An Islamic term referring to the most heinous sin in Islam, and the source of all other sins, of associating something (idols, possessions, yourself, another person) with God or worshiping something (a leader, wealth) other than God.
"
1509,simony,"The practice of buying a church office with its benefice (source of income) which was widely practiced in the Middle Ages. 
"
1511,simplicity,"Refers to the philosophical concept applicable to the source of all creation that also has no parts. for example, Aristotle’s “great mover unmoved” or the traditional Christian God,  To help understand the concept, think of a point in geometry.  It is simple because everything else includes a point yet a point does not include anything else.  It is one of the three key concepts used after the council of Nicaea to describe God: He is without body, parts or passion. "
1513,"simul justus et peccator","Is a Latin term meaning, “at the same time righteous and a sinner,” and refers to a fundamental paradoxical Lutheran doctrine that holds that all believers remain sinners their whole lives even while they are righteous because they are justified by faith alone,  This concept is sometimes referred to as simply, “the <em>simul</em>.”"
1515,sin,"Is violation to God’s Law, and implicitly includes disobedience to God’s the command to love God and one’s neighbor. See mortal sin, original sin.
"
1517,Socinianism,"Comes from Lelio Francesco Maria Sozzini  and his more well known nephew, Fausto Sozzini, who developed a Unitarian theology in the early radical Reformation which later influenced Deist and Enlightenment thinkers in the 18th century. The following are some of its most important beliefs:  No trinity, no pre-existence of Christ, no original sin, no propitiatory atonement, strong emphasis on free will."
1519,"sola fide","Is a Latin phrase meaning “by faith alone,” and refers to a popular Protestant slogan during the Reformation that summarized the Protestant concept that individuals are saved and become righteous solely by believing the gospel through the grace of God independent of any good works. The Council of Trent formally condemned this doctrine as heretical. 
"
1521,"sola gratia","Is a Latin term meaning “grace alone,” and refers to the Protestant doctrine that individuals are saved solely through God’s grace without any contribution of their own merits or free will. 
"
1523,"sola scriptura","Is a Latin term meaning “scripture alone,” and refers to the popular Protestant slogan during the Reformation that summarized the Protestant conviction that only what is explicitly or by clear implication taught in the Bible is binding on the conscience as necessary for salvation and not what the papacy, church councils, or ecclesiastical tradition in general may teach as obligatory doctrine.  The Council of Trent formally condemned this teaching as heretical. 
"
1525,soteriology,"Comes from a Greek word for “salvation,” and refers to the area of theology dealing with the nature of salvation.
"
1527,"species being","Feuerbach uses this term to refer to human nature.  Marx later refined this term to apply to the nature of humans as established through the sum of all social relations.
"
1529,spirituali,"The title applied to a group of the elite, humanistic, reform-minded Italian Catholic prelates who were sympathetic to the Protestant doctrine of justification by faith alone, but who did not reject papal authority.  The Council of Trent forced them to choose between the two when it condemned the doctrine as heretical.  
"
